Date,AvgTemp,LowTemp,HighTemp,Precipitation,MaxWindSpeed,MaxWindDirection,AvgWindSpeed,AvgRelativeHumidity,AvgSteamPressure,DaylightHours,CloudAmount,EvaporationLoss
1988-06-08,20.3,19.1,23.5,3.7,8,230,2.8,90.3,21.4,0,10,0.8
1988-06-09,21.1,18.6,26.5,,7.2,230,1.9,86.8,21.7,4.2,9,3.4
1988-06-10,21.6,18.5,26.7,,6.8,290,2.5,80,20.5,6.4,7,3.9
1988-06-11,21.6,17.2,28,,7,290,2.3,77.3,19.5,6.2,4.5,4.7
1988-06-12,24.1,18.7,31.1,,8.2,290,2.6,64,18.4,12.3,2.3,6.2
1988-06-13,22.9,17.5,28.8,,7,290,2.8,68.3,18.9,13.2,0.3,6.3
1988-06-14,23.4,18.6,28.6,0,6.8,250,2.6,67.3,19.1,8,3.3,4.6
1988-06-15,23.9,18.9,29,0,6,290,2.4,58.8,16.8,7.7,6.5,4
1988-06-16,22.9,18.8,28.2,11,5.7,290,2.7,59.8,16.4,10.6,5.3,6.2
1988-06-17,21.2,17.3,25.8,,6.5,230,3.5,64.8,16,12.3,0.8,6
1988-06-18,22.3,17.5,28,0,7,290,2.7,68.8,17.9,8.4,6.8,3.7
1988-06-19,21.9,19.5,26.3,2.6,6.3,230,3.4,84.5,22,5.1,6.5,3.2
1988-06-20,22,18.7,26.5,0,6.3,290,1.8,78.8,20.6,0.6,7.8,2.7
1988-06-21,24.3,17.3,31.1,,5,270,1.8,64,18.7,11,0.8,6.4
1988-06-22,24.9,20.2,30.6,,3.5,70,1.8,51.5,15.9,9.1,7.5,5.5
1988-06-23,23.3,20.8,27.8,,7.5,70,4,55.5,16,3.3,7.5,6
1988-06-24,24.3,20.7,28.9,0,6,70,3.1,56.5,17.2,9.6,4,6.7
1988-06-25,25.1,18.6,31.4,,4.5,70,2.4,49.3,15.2,12.7,1.3,7.1
1988-06-26,25.7,18.9,32.8,,4.7,230,1.7,47.3,15.5,13,0.3,9
1988-06-27,25.4,20.5,32,,6,270,2.8,55.3,18.7,10.2,3.3,6.9
1988-06-28,24.5,21.9,29,,6.5,230,2.7,64.5,19.7,6.8,8.5,5.7
1988-06-29,23.9,20.9,26.9,0,4.3,320,1.5,72.3,21.4,1.7,9.5,3.4
1988-06-30,25.1,21.4,29.9,,6.3,270,2.9,69.5,21.8,10.9,4,8.8
1988-07-01,25.8,21.8,31.6,,5.3,290,2.2,70,22.8,8.3,9,5
1988-07-02,24,21.8,26,23.5,6,230,1.9,83.5,24.7,0,9.5,1.2
1988-07-03,25.5,21.5,30.8,0.1,5.2,270,2.2,82.8,26.5,8.2,6.5,5.5
1988-07-04,24.5,21,28.7,0,5.8,290,2.4,62.3,19.1,2.1,8.8,3.7
1988-07-05,23.2,20.9,24.9,1.7,3.3,50,1.3,76.8,21.7,0,10,0.9
1988-07-06,25.7,22.9,29.9,2.2,5.3,230,2.4,68.5,22.4,2.5,7.3,2
1988-07-07,25,20.8,29.4,11.8,7.3,230,2.7,72.8,22.8,2.5,7,2.1
1988-07-08,24,23.2,25,2.3,9.2,200,4.1,87.5,26.2,0,9.3,0.5
1988-07-09,22.8,21.9,23.6,101.6,6.7,290,2.2,97.8,27,0,10,0.7
1988-07-10,24.2,22.1,27.4,0,4.7,230,1.8,84,25.2,3.6,8,3
1988-07-11,25,22.3,27.5,0,4.5,230,1.4,81.8,25.9,1.3,9.3,1.8
1988-07-12,23.4,21.7,26.2,52.2,6,200,2,93,26.8,0.3,10,1.6
1988-07-13,26,24.7,28.8,14,6.7,230,2.4,92,30.7,1.8,9.5,0.5
1988-07-14,24.2,22.9,25.4,44.6,3.3,200,1.3,94.5,28.5,0,9.8,0.6
1988-07-15,26,22.8,30,1,3.7,70,2,80.5,26.8,3.5,8.5,2.7
1988-07-16,24.8,22.9,27,15.1,4.3,70,2.3,80.5,25.1,0.5,9.5,1
1988-07-17,24.4,21.4,28.9,5.8,4.7,50,2.5,84,25.4,3.9,9.8,3.6
1988-07-18,24.7,22.3,28.3,,3.8,50,2,77,24.1,0.9,9,2.2
1988-07-19,25.7,24.2,27.6,14,8.7,200,2.9,84.8,28.1,0,10,1.7
1988-07-20,24,23.2,25.2,37.5,6,270,2.3,93.5,28,0,9.3,0.5
1988-07-21,25.5,21.3,30,4.2,4.3,70,2.8,75.5,24.7,6.1,8.8,4.7
1988-07-22,21.5,20.6,24.4,36.7,5.2,50,3.2,89.8,22.9,0,10,0.4
1988-07-23,23.4,20.3,27.2,13.8,5,70,3.2,80.3,22.9,3.4,9,4.1
1988-07-24,23.8,21.5,27.7,,5.2,70,3.4,70.5,20.8,1,8.8,3.5
1988-07-25,22.1,19.7,25.1,,6.3,70,3.4,63.8,17,2.6,7.8,4.4
1988-07-26,22.4,20.2,25.8,,6.3,70,4,60.5,16.5,3.2,9,4.4
1988-07-27,23.1,21,27.4,0.2,8,70,4.2,62,17.6,2.6,8,4.6
1988-07-28,24.5,20.3,30.2,0,6.3,70,3.3,63.3,19.4,7,6.3,6.3
1988-07-29,25,19,30.8,,5,70,3.1,57,17.9,12.2,0,6.5
1988-07-30,25,19.1,31.1,,6,270,2.1,61,20.1,11.5,0,5.9
1988-07-31,25.8,20.9,31.3,,5.3,270,2,73,24.1,11.8,0,5.1
1988-08-01,28,22.5,34.2,,5.5,270,1.7,72.8,27.1,10.4,0,5.4
1988-08-02,27.5,23.4,32.5,,7,270,2.7,72,26.4,10.6,0,6.3
1988-08-03,27.2,22.5,32.9,,6,270,2.5,71,25.2,11.7,0,6.1
1988-08-04,27.6,22.4,33.2,,6,270,2.4,68.3,24.7,12,0,8.4
1988-08-05,27.4,23.5,33.2,,6,290,2,68.8,24.8,7.1,4.8,5.3
1988-08-06,29,24.8,33.1,,4.3,290,1.4,62.8,25,1.3,9.8,4.1
1988-08-07,30.2,25.2,36,,3.2,140,1.1,62.5,26.2,5.7,8,6.1
1988-08-08,29.6,26.3,33.4,,4.7,270,1.9,68.8,28.5,4.7,5.5,4.5
1988-08-09,28.8,24.6,33.8,,6.7,320,1.9,73.8,29,6.9,3.3,4.5
1988-08-10,30.5,25.4,36.6,,6.3,270,1.9,59,25,11,2.5,7.6
1988-08-11,29.6,25.2,34.4,,4.8,70,2.6,56,22.9,10,2,7.5
1988-08-12,28.7,23.9,33.1,,4.2,70,1.9,59.5,23.4,9.1,2.8,6
1988-08-13,29.2,24.3,33.9,,5,270,2.1,61.8,24.6,9.5,2.5,6.7
1988-08-14,29.2,25.8,34.7,0,4.7,70,2,61.3,24.8,8.2,5.5,5.8
1988-08-15,28.3,24.6,33.2,,4.7,70,2.4,60.5,23.4,6.5,5.5,6
1988-08-16,28,25.3,32.8,3.2,4.3,70,2.4,66.8,25.1,6.7,8.3,5.6
1988-08-17,25.8,23.9,31.4,34.5,7.3,230,2,82.5,27.5,2.4,8.5,5
1988-08-18,26.4,23.8,31.2,6.5,5,320,1.5,81,27.2,3.1,7.3,3.3
1988-08-19,26.2,23.5,30.8,0,6.7,270,1.8,79.3,26.9,3.8,6.8,3.3
1988-08-20,25.6,23,29.8,9.1,5,230,1.7,83.3,27.1,2.7,7.3,2.4
1988-08-21,25.2,22.7,27.9,8.3,8,270,3.7,80.8,25.7,6.1,8.5,4
1988-08-22,24.6,22.7,27.6,0,6.2,290,3.1,75.3,23.4,5.6,9,4
1988-08-23,24,20.5,29.4,,6.7,290,1.8,72.3,21.3,4.8,5.5,3.8
1988-08-24,24.3,20,28.8,,5,290,1.7,75,22.6,10,3.8,3.7
1988-08-25,24.3,20.3,28.5,,5.3,270,1.7,74.5,22.2,5,1,3.3
1988-08-26,25,21.4,29,0,3,50,1.6,70,22.2,5.7,8.3,3
1988-08-27,20.5,18.9,23.7,11.6,7.3,70,3.2,88,21.3,0,10,1
1988-08-28,22,19.7,24.6,2.3,9.3,230,3.4,79.5,20.9,4.2,7.5,2.8
1988-08-29,21,18.4,23.6,4.5,9.8,230,3.4,83,20.6,4,7.8,2.6
1988-08-30,22.2,18.7,26.6,1.3,6,270,2.1,78.3,20.7,6.7,8.8,3.2
1988-08-31,23.6,20.2,28.4,,4.8,290,1.9,76.5,21.9,7.3,5.8,3.7
1988-09-01,23.1,19.8,28,,4,290,1.4,77.5,21.4,5.2,4,4
1988-09-02,23.4,21,27.6,0,4,50,1.8,69.5,20,2.5,8.8,2.9
1988-09-03,23.8,19.2,27.8,,5,50,2.6,65,19.1,6,5.3,3.8
1988-09-04,24.3,20,29.4,,5,70,2.6,61.5,18.5,10.3,4.8,4.2
1988-09-05,22.8,18.7,27.4,2,3.7,70,1.9,72.8,20,2.3,7,2.4
1988-09-06,23.9,18.2,30,,6.7,290,2.1,67.3,19.4,10.7,0.5,4.5
1988-09-07,24.6,19.1,30.8,,5,270,2,65,19.7,9.5,3,4.8
1988-09-08,24.9,20.4,30.2,,7.7,270,1.9,60.5,19,10.6,2.3,4.4
1988-09-09,24.2,19,29.5,,5.7,270,1.7,64.8,19,9,4,3
1988-09-10,22.4,20,24.3,0.2,3.5,160,1.2,73.3,19.8,0,9.8,1.2
1988-09-11,18.8,17.2,20.2,20.6,6,320,2.3,90.5,19.6,0,8.8,0.6
1988-09-12,21,17.6,26.4,,5.5,320,2.4,74.5,18.1,7.8,3,2.9
1988-09-13,21.8,16.2,27,,5.8,270,1.5,71,19.3,8.5,5.8,3.3
1988-09-14,21.9,18.5,25.8,,2.8,50,1.2,73,19,1.6,8.3,2.1
1988-09-15,21.7,19,25.6,,4.2,50,1.7,62.8,16.1,5.9,7.3,3.1
1988-09-16,21.5,17.3,27.4,6.8,3.8,70,1,68.3,17.3,4.6,5.5,2.9
1988-09-17,23,17.5,28.4,,3.3,270,1.5,65.5,18,9.7,1.3,3.5
1988-09-18,23.2,18.3,28.8,,6.2,270,1.9,70.8,19.5,9.9,2.5,2.5
1988-09-19,19.7,16.6,21.8,8.1,6.7,360,1.6,81.8,18.8,0.4,7.5,4
1988-09-20,19.5,13.5,26.1,,6,290,1.5,67,14.5,10.4,0.5,3.5
1988-09-21,20.5,13.6,27.4,,5.7,290,1.6,56.8,13,10.4,0.3,4.3
1988-09-22,20.8,14.2,27,,5.8,290,1.6,65,15.6,10.4,2.5,3.7
1988-09-23,20.5,15.6,25.6,,5.7,270,1.3,61.5,14.5,5.7,6.8,3.8
1988-09-24,22.6,18.8,27.8,,3.7,50,1.8,55.5,14.9,7.3,8,4.2
1988-09-25,19.3,14,24.9,2,6,70,2.5,61.5,13.7,6.4,6.3,2.9
1988-09-26,15.8,11.9,21.2,,4.7,20,1.7,64.3,11.4,8,2.5,4.2
1988-09-27,17.2,11,24,,4,70,1.5,59.3,11.2,10.3,1.5,4.5
1988-09-28,18.7,13.3,25.3,,4.5,70,1.2,50.8,10.6,9.6,1,4.4
1988-09-29,19,13.4,25,,4,70,1.7,48.5,10.5,9.8,2.5,4.1
1988-09-30,18.5,13.1,23.9,,5,270,1.8,55.3,11.6,9.9,5.5,3.2
1988-10-01,18.5,12.5,24.3,,5.7,290,2,63.5,12.8,10.3,3.3,4.1
1988-10-02,17.9,12.2,24.6,,5.3,290,1.7,54.8,10.7,9.4,4.8,3.8
1988-10-03,18.7,12.9,24.5,,5.3,270,1.7,59.5,12.5,9.7,2.3,2.7
1988-10-04,19.6,14.9,25.6,,3,50,1.5,58.8,13.1,9.5,3.5,3.7
1988-10-05,17.2,15.3,19.7,7.6,5.3,270,1.9,80,15.7,0,8,1.3
1988-10-06,15.4,11.4,21.5,,7.3,290,2.6,64.5,11.1,7.5,2.3,2.9
1988-10-07,16.7,10.7,23.7,,3.5,290,1.4,57.3,10.6,10.3,1.5,3.6
1988-10-08,16.6,11.4,21.9,,3.3,70,1.5,52.5,10,8.2,3.5,2.3
1988-10-09,16.8,10.3,23.6,,7,290,2.2,65.3,12.1,10.2,0,3.9
1988-10-10,18.2,12.2,25.1,,4.7,290,1.4,69.3,13.8,9.5,3,3.6
1988-10-11,18.8,15.4,23,,8.3,270,1.9,67,14.3,3.6,7.3,3.2
1988-10-12,12.6,6,18.4,,14,290,5.2,39,5.8,6.5,5,5.2
1988-10-13,9.3,3.5,14.4,,10.5,290,3.2,42,5.1,10,1.3,3.6
1988-10-14,13.9,8,19.6,0,9.2,270,2.7,60.3,9.6,6.9,3.3,3.1
1988-10-15,15.6,9.9,21.6,,6.3,270,2,63,10.8,8.9,3,3.9
1988-10-16,16.2,9.7,21.3,,5,270,1.8,58.3,10.3,6.6,7,3.5
1988-10-17,17,12.8,21.7,,6.7,290,2.3,62,11.9,7.1,6.8,3.4
1988-10-18,14.8,8.8,20.7,,7.7,290,2.1,45.5,7.3,9.8,0,4.3
1988-10-19,15.4,8.2,22.6,,4.8,270,1.5,41.8,7,9.5,2.5,4.4
1988-10-20,14.6,10.8,17.3,0,3.7,270,1.1,50.3,8.3,0.5,9.3,1.5
1988-10-21,15.2,11,20.4,0,4.5,270,1.8,77.8,13.2,2.9,5.8,1.9
1988-10-22,14.5,8.9,21.1,,5.8,230,1.8,63.3,9.7,9.8,0,4.4
1988-10-23,15.2,9.6,22,,4.5,290,1.3,46.3,7.8,7,7.8,3.1
1988-10-24,14.7,12.8,16.5,0.8,3,160,0.9,71.5,11.9,0,9.8,0.8
1988-10-25,14.4,10.2,20.4,,4.5,250,1.6,75.3,11.8,8,2.5,2.5
1988-10-26,15.6,9.2,23,,6.5,270,1.7,60,9.9,9.6,0,3.1
1988-10-27,13.7,10.3,17.9,,7,320,2.2,70.3,11.1,2.4,5,2.6
1988-10-28,10.4,6,15.7,,8.5,290,3.2,44,5.6,9.3,0.5,3.4
1988-10-29,9.9,4.3,15.6,,7.5,320,1.8,32,3.9,9.4,0,3.3
1988-10-30,8.1,2.8,14.1,,5,270,1.8,47.5,5,9.4,0,2.5
1988-10-31,9.1,2.2,15.4,,4.8,270,1.3,62.8,7.4,5.8,1.3,1.5
1988-11-01,10.5,6.2,15.9,3.6,8,270,2.3,70.8,9.2,1.5,4.3,2.2
1988-11-02,7.8,3,12.1,,8.2,270,3,37.8,3.9,9.4,0,2.2
1988-11-03,8.8,4,14.2,,6.7,290,2.1,45.3,5,9.6,0,2.8
1988-11-04,8.6,4.3,14.2,,5.7,250,1.7,52.8,5.9,3.8,4,2.2
1988-11-05,9.3,5.3,14,,6,320,2.4,52,5.9,9.3,0.5,2.6
1988-11-06,8.9,1.8,15.2,,5,270,1.7,64.5,7.7,7.3,1.8,1.6
1988-11-07,10.1,5.1,17,,6,270,1.4,59.8,6.8,7.7,0,2
1988-11-08,10.1,3.2,17.9,,5,250,1.5,48.3,5.6,9.2,0,2.5
1988-11-09,7.4,1.6,14.2,0,10.7,290,3.4,67,7.4,0,5,3.1
1988-11-10,2.9,-1.8,6.6,,10.3,320,3.7,32.8,2.7,8.3,3.8,2.6
1988-11-11,7.1,1.6,12.6,,7.3,290,2.5,46,4.6,8.7,0.8,2.8
1988-11-12,10.9,5.7,16.5,,12,230,3.4,68.5,8.9,7.4,1.3,2.5
1988-11-13,8.9,4.2,15.5,,8.7,230,3.1,58.8,6.7,7.5,0,2.8
1988-11-14,4.2,0.5,8.3,,6.3,290,3,32,2.6,9.2,0,2.9
1988-11-15,5.8,0.8,11.5,4.8,3,250,1.3,47.8,4.5,4.3,6.8,2.1
1988-11-16,5.5,2,8.4,10.3,7.5,290,2.7,65,6.4,7.7,4.5,2.3
1988-11-17,3.7,0.4,8.4,,5.8,320,1.9,50,3.9,8.6,4.3,1.6
1988-11-18,4.7,-0.6,9.5,,6.3,290,2,48.3,4.1,6.8,4.3,3.1
1988-11-19,4.4,1.3,7.7,,6.5,250,1.6,60.3,5,1.8,6,1.3
1988-11-20,6.2,2,12.1,0.8,4,270,1.5,70,6.7,7.4,0.3,1.4
1988-11-21,7.2,3.1,13.1,,2.3,250,1.2,69.5,6.7,5.8,2,1.2
1988-11-22,10.2,5.7,13.9,1.6,8.7,270,2.5,61.5,7.8,0.9,9,1.7
1988-11-23,4.4,0.8,11.9,0,9.7,270,4,46.8,4.1,8,3.3,2
1988-11-24,-1.3,-2.5,1,,10.5,290,4.9,53.8,3,7.2,2.3,2.4
1988-11-25,-2.2,-3.7,1,,9.7,290,4.2,49.8,2.6,7.2,1.3,2.7
1988-11-26,-2.7,-5.6,0.9,,10,290,5.2,48.8,2.5,8.2,0.5,2.3
1988-11-27,-1.5,-4.9,2.9,,4.7,320,1.9,51,2.8,8.6,0.3,1.5
1988-11-28,1.3,-4.1,8.4,,5.7,340,1.9,53.8,3.5,8.4,0,1.7
1988-11-29,1.5,-2.2,6.8,,5.8,270,1.7,68.8,4.7,7.1,0,1.9
1988-11-30,1.6,-2.6,7.2,,3.7,250,1.6,67,4.4,7.2,0,1.3
1988-12-01,2.4,-1.8,7.6,,5.2,290,1.7,60.5,4.3,7.5,0.5,2
1988-12-02,2.6,-2.3,8.6,,4.5,290,1.7,59.3,4.2,6.5,0,1.4
1988-12-03,2.9,-1.4,8.6,0,5.7,230,1.8,74,5.5,5.7,4.5,1
1988-12-04,2.1,-3,4.8,0,9.3,270,3.6,63.3,4.6,2.8,4.5,1.9
1988-12-05,-2.6,-5.4,1,,10.3,290,3.8,38,1.9,8.2,0,1.8
1988-12-06,3,-2.7,8.1,,5.7,230,2.3,53,4.4,2.2,8.5,1
1988-12-07,9.5,4.6,13.9,0,5,200,1.8,65.5,7.9,1.5,7,1
1988-12-08,8,1.4,13.2,6.3,9.7,290,3.9,80.5,8.9,0,9.5,0.7
1988-12-09,-1.5,-3.4,1.4,,9.3,290,4.1,47,2.6,7.9,1.5,1.4
1988-12-10,-2,-4.1,1.2,0.2,10,270,3,64.5,3.4,5.3,7,1.3
1988-12-11,0.2,-3.9,4.4,3.6,7.3,230,1.6,75.8,4.8,0,6.5,0.4
1988-12-12,5.2,0.1,10.6,0,9,200,2.7,67.8,6,6,4.8,1.4
1988-12-13,7,2.8,10.1,,5.5,270,2.3,77.3,7.7,0.2,6.8,1
1988-12-14,-2.8,-7,2.8,,11.3,290,5.8,44,2.3,6.2,4,2.2
1988-12-15,-8.5,-10.7,-5.3,,8.2,290,4,45,1.5,4.6,2.8,1.4
1988-12-16,-8.5,-12.2,-3.7,,5.7,320,2.7,47.5,1.5,7.5,0,1.3
1988-12-17,-3.5,-8.5,1.5,,4.3,320,1.5,60.5,2.9,5.9,3.3,1.7
1988-12-18,2,-0.1,5.6,0,5.7,270,1.8,64.5,4.5,3.6,9.5,1
1988-12-19,2.2,0.2,4.3,1.6,4.7,270,1.8,88,6.4,0,10,1.4
1988-12-20,2.6,-1,5.3,,7.2,290,3.1,65.3,4.8,7.2,6,1.6
1988-12-21,-1.1,-4.1,2.5,,6,290,2.8,50,2.7,7.8,0,1.6
1988-12-22,-1.6,-5.8,3.7,,3,290,1.3,41,2.2,7.2,2.3,1.2
1988-12-23,-0.3,-5.6,4.2,,5,270,1.6,49.3,2.8,3.3,4.8,1.3
1988-12-24,1.2,-4.6,4.3,,8.8,290,3.3,58.8,4,7,5,1.7
1988-12-25,-4,-7.1,0,,5.7,270,2.6,54.5,2.5,7.9,0,1.3
1988-12-26,-3.8,-7.9,1.4,,4.3,270,1.6,51,2.3,8,2,1.4
1988-12-27,-1.7,-4.4,2.2,0.2,6,290,2.2,61.3,3.4,0.3,6.8,0.6
1988-12-28,-3,-6.9,1.2,,4.2,320,1.8,49.5,2.4,7,1.3,1.2
1988-12-29,-0.7,-3,2.7,,5,270,1.8,51,3,0.4,6.5,1
1988-12-30,-0.8,-5,4.7,,5.7,290,1.4,59,3.3,5.7,0.5,1.1
1988-12-31,-0.7,-3.3,2.1,,6,290,1.8,69,4,0.2,7.8,1.1
1989-01-01,-0.6,-3.4,3.5,,5.2,320,2.1,64.5,3.7,7.8,0,1.4
1989-01-02,-0.5,-4,2.9,0,4,250,1.6,83.8,5.1,0,8.5,0.7
1989-01-03,0,-4.1,2.9,,5.7,320,3,61.8,3.8,7.7,0.5,1.8
1989-01-04,-2.9,-7.2,1.5,,5.5,290,1.5,45,2.2,8.1,0,2.3
1989-01-05,-1.3,-7.6,6.3,,4.3,290,1.3,43.5,2.2,7.3,1,1.7
1989-01-06,3.7,0.1,7.1,,4.3,70,1.9,34.3,2.7,0,9,1.7
1989-01-07,8.8,6.7,11.2,4.3,4.2,70,2.5,62,7.1,0,9.8,0.6
1989-01-08,8.3,6.7,9.8,2.7,8,90,4,81.3,8.9,0,10,0.6
1989-01-09,6.1,4.9,6.8,2.2,5.3,70,3,88.8,8.4,0,10,0.4
1989-01-10,6.8,5.2,8.2,1.4,4.8,320,1.6,92.3,9.1,0,10,0.4
1989-01-11,3,0.7,6.6,12.8,8.7,70,4.5,89.3,6.8,0,10,0.3
1989-01-12,1.5,0.9,2.3,0,3.8,50,2.1,73.5,5,0,10,0.6
1989-01-13,-1.2,-5.3,1.1,0.3,9.3,290,3.5,74.8,4.4,1.7,6.8,0.7
1989-01-14,-4.1,-7.9,0.2,,5.3,290,2.1,59.3,2.7,8.2,3,2
1989-01-15,-2.8,-6.2,0.6,,5.7,290,1.7,69.5,3.4,7.8,2.5,1.2
1989-01-16,0.7,-1.8,4.3,,4.3,270,1.4,64.5,4.1,2.8,5.3,0.9
1989-01-17,0.2,-3.6,4.6,,5,270,1.9,73.3,4.4,7.3,1,1.1
1989-01-18,0.8,-2.2,3,4.2,3.3,70,1.8,82,5.3,0,9.8,0.5
1989-01-19,4.2,2.7,6.2,1.7,2.8,70,1.2,91,7.6,0,10,0.4
1989-01-20,4.2,2.4,6.1,4.4,5.3,290,2.2,89,7.3,0,9.8,1
1989-01-21,2.2,0,5.4,,5.5,290,1.4,82,5.8,4.5,3.3,1.2
1989-01-22,4.2,0,8.2,0.8,4.3,70,2.1,61,4.9,4.4,5.8,0.6
1989-01-23,2.6,1,5,6.8,6.3,290,2.1,90.5,6.7,0,9.8,0.4
1989-01-24,1,-0.5,2.7,,5.3,270,2.6,81.5,5.3,0.8,9,1
1989-01-25,1,-1.9,3.9,,3.8,200,1.6,67.8,4.4,3.8,7.3,0.5
1989-01-26,0.6,-4.8,3.3,3,8.8,290,3.3,70.8,4.6,0,8.8,0.8
1989-01-27,-7.7,-9.5,-4.8,0,9.3,290,5,47.8,1.6,5.5,2,1.6
1989-01-28,-6.9,-11.2,-1.3,,5.7,290,2.6,37.8,1.5,8.8,0,1.3
1989-01-29,-4.5,-9.2,0.5,,5.7,270,1.8,46.5,1.9,5.4,3.3,1.2
1989-01-30,-3.1,-7.1,1.1,,4.3,230,1.5,63.5,3.1,2.9,2.5,1.2
1989-01-31,-0.5,-4.4,2.9,,4,270,1.8,76.3,4.5,0.2,6,1.1
1989-02-01,-2.7,-6,1.4,,10.7,290,4.3,38.5,2,9.1,1,1.1
1989-02-02,-5.2,-7.8,-1.4,,7,290,3.3,41,1.8,8.9,0,2
1989-02-03,-3.6,-8.2,1.4,,5.7,270,1.9,40.5,1.9,8.6,0,1.6
1989-02-04,-1.1,-6.4,4.8,,6.3,270,1.8,50.8,2.7,8.6,0,1.5
1989-02-05,0.3,-4.2,6.2,,4.7,290,2,55,3.4,8.3,1,2
1989-02-06,1,-3.7,7,,6.3,270,1.8,55.8,3.4,8.7,0,1.8
1989-02-07,3.1,-3.2,9.3,,3.3,70,1.5,49.8,3.8,5.1,5,1.1
1989-02-08,1.9,1,6.4,2.7,5.2,290,2.3,89.5,6.3,0,10,0.9
1989-02-09,1.1,-1.9,5,,7.8,270,2.8,63.3,4.2,6.4,3.8,1.8
1989-02-10,-1.1,-4.4,3.2,,7.3,290,3.7,40,2.2,9.2,0.8,2.2
1989-02-11,-0.9,-5.4,4.2,,5.7,270,2.3,48.3,2.7,8.9,1.8,1.9
1989-02-12,1.5,-3.6,7.7,,6,230,2.1,61.3,4.2,8.4,1,1.5
1989-02-13,3.3,-1.2,8.9,,6.8,270,2.3,67.3,4.9,8.9,1.5,1.8
1989-02-14,4,-1.4,10.6,,5.7,290,1.6,54.8,4.1,8.4,1.5,1.9
1989-02-15,5.7,2.4,8.7,0,3.3,50,1.7,47.8,4.3,0,8.3,1
1989-02-16,8.7,4.1,15.4,,7,70,2.3,56.8,6.3,6.6,8.8,2.2
1989-02-17,7.3,5.4,10,0.3,7.3,70,4.1,57.3,5.8,0.4,9.8,1.9
1989-02-18,6,3.9,10,,4.7,270,1.9,57,5.4,3.1,7,1.5
1989-02-19,5.4,1.2,11,,6.3,200,2.1,63,5.5,9.5,0,2.3
1989-02-20,4.3,1.5,8.1,,8,270,3.7,62.5,5.1,6.8,7.3,2.6
1989-02-21,1,-2,4.9,,8.3,290,4.1,46.8,3.1,7.1,7,2.6
1989-02-22,0.7,-4.2,6.3,,5.7,290,2.1,41,2.6,9.1,2.8,2
1989-02-23,3.3,0.2,6.5,2.9,4,290,1.6,57.8,4.5,0,9.5,0.7
1989-02-24,4,2.1,7.8,2,4,270,1.5,73.3,5.9,0.9,9.5,1
1989-02-25,3.5,2.8,4.3,11.2,4.3,50,2,78.5,6.2,0,10,0.8
1989-02-26,4,0.2,9.2,,6.7,230,2.2,67.8,5.4,9.2,0.8,1.6
1989-02-27,5.7,0.4,11.8,0.1,8.2,230,2.1,58,4.9,6.2,4.5,1.3
1989-02-28,6.4,1.8,9,13.5,8.8,230,3.3,79,7.7,2.8,6.8,1.4
1989-03-01,5.3,-0.2,11.8,,4.7,110,2.3,48,4,9.9,0,2.2
1989-03-02,4.9,2.6,7.6,5.6,6.3,70,3.2,56.3,5,0.4,7.3,0.8
1989-03-03,5.5,3.9,7.4,89.3,8,70,4,91.5,8.3,0,10,1.2
1989-03-04,5,3.3,7.4,0,6.7,290,3,68.8,6.1,3.6,9,1.8
1989-03-05,1.9,-0.8,4.3,0,8.7,290,2.7,69.5,4.9,0.6,8,1.8
1989-03-06,-1,-3.3,2.3,,8,290,4.1,52.3,2.9,8.5,2.3,2.7
1989-03-07,-1.6,-3.5,1.6,,9,320,4,45.8,2.4,9.3,2.3,2.2
1989-03-08,-0.5,-5,3.8,,10,270,2.7,51.3,3,9.4,0,2.5
1989-03-09,3.3,-1.3,7.9,,8.2,230,3.2,63.8,4.9,7.5,5,2.3
1989-03-10,6,0.6,11,,13,230,3.9,68,6.3,8,0.8,2.6
1989-03-11,7.4,4.9,10.1,,12,230,3.9,74.5,7.7,2.5,4.8,1.6
1989-03-12,8.3,5.2,12.7,,6.2,230,1.7,70.8,7.6,2.8,5,1.4
1989-03-13,9.4,6.7,14.2,0,8.3,270,2.6,73.5,8.6,2.9,7.3,1.6
1989-03-14,6.5,3.6,10.7,,11.7,230,3.5,72,6.8,7.5,4.3,2.9
1989-03-15,6.1,2.6,11.3,,9.2,270,3.1,51,4.7,9.7,1,3.4
1989-03-16,3.9,1.2,7,0.5,11.3,290,3.1,60,4.8,4.5,3,1.4
1989-03-17,4.7,-0.2,11.1,,7.8,270,2.8,57,4.9,10.3,1.5,3.2
1989-03-18,6.3,0.2,12.3,,6.3,230,2,58.5,5.2,6.9,5.8,2.3
1989-03-19,8.6,2.2,16.1,,8.5,270,1.9,44.5,4.7,9.4,2,3.1
1989-03-20,9.3,6.1,14.1,,6.5,290,2.3,50,6,3.1,9,2.4
1989-03-21,7.9,3.4,13,,6.7,270,2.8,55.5,5.8,9.3,3.3,3.5
1989-03-22,8.7,3,14.9,,7.7,290,2.3,48.5,5.2,10.3,0,3.9
1989-03-23,8.3,5.2,13.3,0.5,4.7,320,1.9,57,6.2,2.7,7.5,1.4
1989-03-24,6.2,4.2,8.5,2.8,7.3,290,2.4,76.8,7.3,0,8.8,0.7
1989-03-25,7.2,2,12.3,,7,270,2.1,65.3,6.4,10,2.3,3
1989-03-26,8,3,14.1,,6.2,230,2.3,60.3,6.3,8.7,4,2.1
